"STUDY_ID","EVENT_ID","STAT_ID","STAT_ARRIV","DEPTH","ORDERED_DEPTH_CODE","SPEC_CODE","LOWEST_TAXON","GROUP_ID","DESCR","CELLS_PER_L","UG_CARBON_PER_L"
"BWQM","WN242","F15",20-MAR-2024 11:52:54,17.69,"C","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",766.23,5.809
"BWQM","WN242","F15",20-MAR-2024 11:52:54,17.69,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",45974,0.29745
"BWQM","WN242","F15",20-MAR-2024 11:52:54,17.69,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",612.98,0.61298
"BWQM","WN242","F15",20-MAR-2024 11:52:54,17.69,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",426020,8.8655
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",310.56,0.074596
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",12422,0.23752
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","07020203SG01","SUBGENUS","CENTRIC DIATOM","Cyclotella sp. group 1 diam <10 microns",3105.6,0.038012
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","0702020505","SPECIES","CENTRIC DIATOM","Thalassiosira decipiens",1552.8,0.26579
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","0702020510","SPECIES","CENTRIC DIATOM","Thalassiosira rotula",1242.2,0.91328
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",31366,1.6627
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",155.28,0.035126
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",34161,0.28388
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",931.68,0.03887
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",155.28,0.13066
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",621.12,0.095
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",465.84,0.015275
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","10020203SG01","SUBGENUS","PRASINOPHYTES","Pyramimonas sp. group 1 10-20 microns length",3105.6,0.12348
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",2484.5,0.38251
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",6211.2,0.66658
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",155.28,0.30767
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",9316.8,0.19677
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",37267,0.24112
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",1708.1,1.7081
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",624220,12.99
"BWQM","WN242","F10",20-MAR-2024 12:38:32,1.81,"A","AAAAAAAA82","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 2 length >10 microns",3105.6,0.3913
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",316.53,0.076031
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0702011001","SPECIES","CENTRIC DIATOM","Corethron criophilum",158.27,0.48304
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",2057.5,0.039339
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0702020505","SPECIES","CENTRIC DIATOM","Thalassiosira decipiens",949.59,0.16254
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",55710,2.9532
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0702100113","SPECIES","CENTRIC DIATOM","Rhizosolenia setigera",316.53,0.44266
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",158.27,0.035801
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",53810,0.44716
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",2848.8,0.11885
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",1582.7,1.3318
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",1424.4,0.21786
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",158.27,0.0051895
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","1202010401","SPECIES","DINOFLAGELLATES","Prorocentrum micans",158.27,0.097843
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",158.27,0.024367
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",3165.3,0.3397
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",316.53,1.7506
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",3007,22.797
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","1204140113","SPECIES","DINOFLAGELLATES","Tripos minutum",158.27,1.5368
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",37984,0.24575
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",1424.4,1.4244
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",316.53,0.31653
"BWQM","WN242","F10",20-MAR-2024 12:38:32,15.8,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",443140,9.2218
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",155.28,0.037298
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","0702020505","SPECIES","CENTRIC DIATOM","Thalassiosira decipiens",621.12,0.10632
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","0702020510","SPECIES","CENTRIC DIATOM","Thalassiosira rotula",1552.8,1.1416
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",44565,2.3624
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",155.28,0.035126
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",12422,0.10323
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1863.4,0.077739
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",2173.9,1.8293
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",310.56,0.047814
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",9316.8,0.99988
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",310.56,0.61534
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",621.12,0.23476
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",21739,0.45913
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",1087,6.0116
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","1204140103","SPECIES","DINOFLAGELLATES","Tripos fusus",310.56,0.91883
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","1204140105","SPECIES","DINOFLAGELLATES","Tripos longipes",155.28,1.5271
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",46584,0.3014
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","3516010202","SPECIES","CILIATEA","Mesodinium rubrum",310.56,0.093168
"BWQM","WN242","F06",20-MAR-2024 13:25:40,1.75,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",484470,10.082
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",312.5,0.075063
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",1093.8,0.020913
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","0702020510","SPECIES","CENTRIC DIATOM","Thalassiosira rotula",2500,1.838
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",73594,3.9012
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",34375,0.28566
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",468.75,0.019556
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",781.25,0.65741
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",4218.8,0.64526
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",625,0.020494
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",156.25,0.024056
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",3125,0.33538
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",781.25,1.548
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",625,3.4567
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","1204140102","SPECIES","DINOFLAGELLATES","Tripos furca",156.25,0.29881
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","1204140103","SPECIES","DINOFLAGELLATES","Tripos fusus",312.5,0.92457
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",781.25,5.9229
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","1204270101","SPECIES","DINOFLAGELLATES","Scrippsiella trochoidea",156.25,0.10988
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",68750,0.44481
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",781.25,0.78125
"BWQM","WN242","F06",20-MAR-2024 13:25:40,19.4,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",603130,12.551
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",31653,0.60521
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","0702020505","SPECIES","CENTRIC DIATOM","Thalassiosira decipiens",633.06,0.10836
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","0702020510","SPECIES","CENTRIC DIATOM","Thalassiosira rotula",949.59,0.69813
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",50170,2.6595
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","0702100113","SPECIES","CENTRIC DIATOM","Rhizosolenia setigera",633.06,0.88532
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",34818,0.28934
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",1740.9,1.465
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",316.53,0.048413
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",158.27,0.0051895
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","110201SPP","FAMILY","EUGLENOPHYTES","Eutreptia/Eutreptiella spp.",158.27,0.0096574
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","12040103SG01","SUBGENUS","DINOFLAGELLATES","Gymnodinium sp. group 1 5-20 microns width, 10-20 microns length",6330.6,0.6794
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",158.27,0.059818
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",474.8,2.626
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","1204140103","SPECIES","DINOFLAGELLATES","Tripos fusus",316.53,0.9365
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","1204140108","SPECIES","DINOFLAGELLATES","Tripos muelleri",316.53,2.3997
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",85463,0.55295
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",3165.3,0.13152
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",3007,3.007
"BWQM","WN242","F13",20-MAR-2024 14:25:18,1.26,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",452640,9.4194
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",633.06,0.15206
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","0702020510","SPECIES","CENTRIC DIATOM","Thalassiosira rotula",1266.1,0.93084
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",61565,3.2636
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","0702020801","SPECIES","CENTRIC DIATOM","Porosira glacialis",158.27,0.39566
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","07020901SG01","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 1 diam <10 microns",3165.3,0.065554
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","0702100113","SPECIES","CENTRIC DIATOM","Rhizosolenia setigera",474.8,0.66399
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",25323,0.21043
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",1740.9,0.072631
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",949.59,0.79906
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","0703100402","SPECIES","PENNATE DIATOM","Cylindrotheca closterium",633.06,0.096827
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",474.8,0.015569
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","1202010403","SPECIES","DINOFLAGELLATES","Prorocentrum triestinum",474.8,0.0731
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","1202010415","SPECIES","DINOFLAGELLATES","Prorocentrum cordatum",9495.9,1.462
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","12040104SG02","SUBGENUS","DINOFLAGELLATES","Gyrodinium sp. group 2 21-40 microns width, 21-50 microns length",474.8,0.94076
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",158.27,0.059818
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",791.33,4.3766
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",6330.6,0.040959
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",1899.2,1.8992
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",791.33,0.79133
"BWQM","WN242","F13",20-MAR-2024 14:25:18,11.4,"C","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",345020,7.1798
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","04070101SPEC","SPECIES","CHRYSOPHYTES","Dictyocha speculum",776.4,0.18649
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",1397.5,0.02672
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",4037.3,0.21402
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","07021002DELI","SPECIES","CENTRIC DIATOM","Guinardia delicatula",21429,4.8474
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",18634,0.15484
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",2950.3,0.12309
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","07030110SPP","GENUS","PENNATE DIATOM","Licmophora spp.",310.56,0.028429
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","0703040203","SPECIES","PENNATE DIATOM","Cocconeis scutellum",155.28,0.023949
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","07030517SPP","GENUS","PENNATE DIATOM","Pleurosigma spp.",310.56,0.26133
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","07031001PSEUSG01","SUBGENUS","PENNATE DIATOM","Pseudo-nitzschia sp. group 1 width < 3 microns (delicatissima)",310.56,0.01087
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","0703SG02","SUBORDER","PENNATE DIATOM","Pennate diatom sp. group 2 10-30 microns length",2795,0.091649
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","1204100101","SPECIES","DINOFLAGELLATES","Heterocapsa triquetra",155.28,0.058689
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","12041001ROTU","SPECIES","DINOFLAGELLATES","Heterocapsa rotundata",12422,0.26236
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","12041005SG02","SUBGENUS","DINOFLAGELLATES","Protoperidinium sp. group 2 31-75 microns width, 41-80 microns length",310.56,1.7176
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","14020303SG01","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 1 length <10 microns",177020,1.1453
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","14020303SG02","SUBGENUS","CRYPTOPHYTES","Cryptomonas sp. group 2 length >10 microns",15528,0.64519
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","3513ALOR","CLASS","CILIOPHORA_HETERO","Ciliatea (aloricate)",4192.5,4.1925
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","3516010202","SPECIES","CILIATEA","Mesodinium rubrum",155.28,0.046584
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","354013AGSPP","SUBORDER","CILIOPHORA_HETERO","Tintinnids (agglomerate)",465.84,0.46584
"BWQM","WN243","F23",09-APR-2024 06:44:03,1.89,"A","AAAAAAAA81","PHYLUM","MICROFLAGELLATES","Unid. micro-phytoflag sp. group 1 length <10 microns",844720,17.579
"BWQM","WN243","F23",09-APR-2024 06:44:03,11.66,"C","0702020101CX","SPECIES","CENTRIC DIATOM","Skeletonema costatum species complex",796.27,0.015225
"BWQM","WN243","F23",09-APR-2024 06:44:03,11.66,"C","07020205SG03","SUBGENUS","CENTRIC DIATOM","Thalassiosira sp. group 3 10-20 microns length",16403,0.86954
"BWQM","WN243","F23",09-APR-2024 06:44:03,11.66,"C","07020901SG02","SUBGENUS","CENTRIC DIATOM","Chaetoceros sp. group 2 diam 10-30 microns",159.25,0.054022
"BWQM","WN243","F23",09-APR-2024 06:44:03,11.66,"C","0702SG01","SUBORDER","CENTRIC DIATOM","Centric diatom sp. group 1 diam <10 microns",44591,0.37055
"BWQM","WN243","F23",09-APR-2024 06:44:03,11.66,"C","07030101SG02","SUBGENUS","PENNATE DIATOM","Fragilaria sp. group 2 length 30-60 microns",159.25,0.0084087
"BWQM","WN243","F23",09-APR-2024 06:44:03,11.66,"C","0703010601","SPECIES","PENNATE DIATOM","Thalassionema nitzschioides",3025.8,0.12624
"BWQM","WN243","F23",09-APR-2024 06:44:03,11.66,"C","0703011905","SPECIES","PENNATE DIATOM","Grammatophora marina",159.25,0.015371
